n_components,random_state,standardization,weighted,whiten,algorithm,max_fraud_eval,min_detect_eval,max_fraud_test,min_detect_test,fraud_ranks_eval,rank_mean_eval,rank_std_eval,fraud_ranks_test,rank_mean_test,rank_std_test,auc_pr_eval,auc_pr_test,auc_roc_eval,auc_roc_test
0.8,0.0,0.0,0.0,0.0,PCA,-34.74527237460063,36773.0,-35.61755363521025,37403.0,"[7493, 8141, 14787, 14859, 16603, 16626, 16627, 19032, 19046, 27255, 27256, 31633, 33846, 34171, 34207, 34225, 34236, 34238, 34247, 34252, 34264, 34289, 34577, 34578, 35038, 35043, 35080, 35593, 35796, 36365, 36401, 36419, 36430, 36432, 36441, 36457, 36480, 36578, 36579, 36580, 36727, 36728, 36759, 36762, 36763, 36764, 36770, 36771, 36772, 36773]",31515.78,8249.095378985503,"[15289, 15290, 15523, 15524, 15526, 15621, 17392, 17393, 17394, 17395, 17396, 17397, 17398, 17399, 19907, 19908, 19909, 19910, 19911, 19937, 19942, 19943, 26969, 26970, 26971, 26972, 27835, 28229, 28230, 28231, 28233, 28235, 28344, 32178, 32185, 32186, 32187, 32200, 32201, 32755, 35074, 35102, 35105, 35148, 35152, 35460, 35462, 35463, 35464, 35465, 35466, 35467, 35468, 35853, 35854, 35855, 35856, 35865, 35881, 35917, 35918, 35965, 35966, 36264, 36267, 36306, 36313, 36314, 36338, 36345, 36346, 36347, 37090, 37112, 37115, 37158, 37162, 37395, 37396, 37397, 37398, 37399, 37400, 37401, 37402, 37403]",30112.89534883721,7827.847735071675,0.0007459442851705,0.0013214307876808,0.1426268786756697,0.1943098311755399
0.05,0.0,0.0,1.0,0.0,PCA,-20.311351137814896,28277.0,-20.98005411570146,17875.0,"[14666, 14824, 15016, 15296, 15297, 15606, 15608, 15675, 15677, 15693, 15695, 15713, 15737, 15746, 15759, 15761, 15762, 16547, 16576, 16577, 16578, 16599, 16719, 16725, 16735, 16736, 16775, 16777, 16844, 16846, 16862, 16864, 16882, 16906, 16915, 16928, 16930, 16931, 17095, 17096, 17097, 17099, 17100, 17101, 17108, 17109, 23520, 23521, 28276, 28277]",17123.64,2757.7176197718286,"[14821, 14822, 14948, 14950, 14951, 15695, 15696, 15697, 15698, 15802, 16166, 16167, 16168, 16169, 16170, 16171, 16172, 16173, 16174, 16175, 16186, 16193, 16194, 16201, 16203, 16204, 16363, 16368, 16447, 16454, 16471, 16501, 16502, 16503, 16504, 16505, 16506, 17331, 17332, 17343, 17344, 17345, 17346, 17347, 17349, 17350, 17373, 17374, 17375, 17376, 17436, 17489, 17490, 17491, 17492, 17493, 17494, 17495, 17496, 17497, 17498, 17509, 17516, 17517, 17524, 17526, 17527, 17571, 17576, 17655, 17662, 17679, 17709, 17710, 17711, 17712, 17713, 17714, 17864, 17865, 17866, 17867, 17868, 17869, 17874, 17875]",16901.45348837209,837.6654526882234,0.0014468925234646,0.002522205298623,0.5344843171422349,0.5483046828800794
0.95,0.0,0.0,1.0,1.0,PCA,-8605.987184233692,36778.0,-8850.18411991726,37407.0,"[1, 2, 17904, 17913, 17929, 17987, 20702, 20738, 20749, 20846, 20888, 22857, 25529, 25530, 30538, 31859, 31932, 31990, 34646, 34877, 34886, 34890, 34913, 34926, 35021, 35029, 35065, 35165, 35166, 35330, 35369, 35416, 35713, 35957, 36069, 36074, 36141, 36677, 36695, 36696, 36698, 36763, 36766, 36767, 36768, 36769, 36770, 36771, 36777, 36778]",30484.84,8973.703260883993,"[6585, 6586, 10759, 10760, 14790, 14791, 14792, 18206, 18229, 18236, 18237, 20528, 23146, 23162, 23163, 29007, 29015, 31821, 32196, 32197, 32198, 32785, 32786, 32796, 32797, 32798, 32799, 34241, 34242, 35995, 35996, 36330, 36331, 36332, 36335, 36374, 36375, 36376, 36460, 36484, 36493, 36494, 36535, 36578, 36590, 36591, 36674, 36675, 36694, 36695, 36696, 36697, 36698, 36699, 36732, 36733, 36734, 36735, 36991, 36992, 37096, 37097, 37161, 37167, 37223, 37240, 37246, 37267, 37268, 37270, 37272, 37329, 37334, 37335, 37336, 37337, 37340, 37347, 37348, 37350, 37352, 37403, 37404, 37405, 37406, 37407]",32517.46511627907,8062.429314920252,0.0407504657040514,0.0012395784368174,0.1706964713570028,0.1298804276911247
0.95,0.0,0.0,1.0,0.0,PCA,-8605.987184233692,36778.0,-8850.18411991726,37407.0,"[1, 2, 17904, 17913, 17929, 17987, 20702, 20738, 20749, 20846, 20888, 22857, 25529, 25530, 30538, 31859, 31932, 31990, 34646, 34877, 34886, 34890, 34913, 34926, 35021, 35029, 35065, 35165, 35166, 35330, 35369, 35416, 35713, 35957, 36069, 36074, 36141, 36677, 36695, 36696, 36698, 36763, 36766, 36767, 36768, 36769, 36770, 36771, 36777, 36778]",30484.84,8973.703260883993,"[6585, 6586, 10759, 10760, 14790, 14791, 14792, 18206, 18229, 18236, 18237, 20528, 23146, 23162, 23163, 29007, 29015, 31821, 32196, 32197, 32198, 32785, 32786, 32796, 32797, 32798, 32799, 34241, 34242, 35995, 35996, 36330, 36331, 36332, 36335, 36374, 36375, 36376, 36460, 36484, 36493, 36494, 36535, 36578, 36590, 36591, 36674, 36675, 36694, 36695, 36696, 36697, 36698, 36699, 36732, 36733, 36734, 36735, 36991, 36992, 37096, 37097, 37161, 37167, 37223, 37240, 37246, 37267, 37268, 37270, 37272, 37329, 37334, 37335, 37336, 37337, 37340, 37347, 37348, 37350, 37352, 37403, 37404, 37405, 37406, 37407]",32517.46511627907,8062.429314920252,0.0407504657040514,0.0012395784368174,0.1706964713570028,0.1298804276911247
0.95,0.0,0.0,0.0,1.0,PCA,-111.15072591549728,36778.0,-114.61478964028753,37407.0,"[10741, 10993, 12960, 12961, 35037, 35103, 35105, 35118, 35133, 35134, 35143, 35174, 35180, 35216, 35221, 35310, 35488, 35537, 35806, 35812, 35817, 35833, 35834, 35843, 35940, 35947, 35964, 35985, 35990, 36053, 36054, 36159, 36210, 36228, 36748, 36749, 36750, 36756, 36757, 36758, 36759, 36763, 36764, 36765, 36768, 36769, 36770, 36771, 36777, 36778]",34084.62,6573.088433575194,"[36154, 36155, 36156, 36157, 36159, 36166, 36167, 36168, 36227, 36235, 36236, 36237, 36248, 36249, 36316, 36317, 36321, 36325, 36354, 36359, 36378, 36384, 36470, 36471, 36477, 36478, 36515, 36518, 36819, 36833, 36834, 36858, 36862, 36863, 36864, 36865, 36866, 36886, 36887, 36888, 36893, 36933, 36934, 36937, 36938, 36971, 36976, 37001, 37023, 37038, 37039, 37138, 37139, 37142, 37147, 37148, 37149, 37150, 37157, 37164, 37165, 37166, 37168, 37171, 37189, 37194, 37197, 37199, 37204, 37225, 37228, 37245, 37247, 37341, 37392, 37393, 37394, 37399, 37400, 37401, 37402, 37403, 37404, 37405, 37406, 37407]",36854.46511627907,422.60619135215296,0.0007148342987827,0.0011785995857611,0.0726846003049444,0.0136723946802193
0.95,0.0,0.0,0.0,0.0,PCA,-111.15072591549728,36778.0,-114.61478964028753,37407.0,"[10741, 10993, 12960, 12961, 35037, 35103, 35105, 35118, 35133, 35134, 35143, 35174, 35180, 35216, 35221, 35310, 35488, 35537, 35806, 35812, 35817, 35833, 35834, 35843, 35940, 35947, 35964, 35985, 35990, 36053, 36054, 36159, 36210, 36228, 36748, 36749, 36750, 36756, 36757, 36758, 36759, 36763, 36764, 36765, 36768, 36769, 36770, 36771, 36777, 36778]",34084.62,6573.088433575194,"[36154, 36155, 36156, 36157, 36159, 36166, 36167, 36168, 36227, 36235, 36236, 36237, 36248, 36249, 36316, 36317, 36321, 36325, 36354, 36359, 36378, 36384, 36470, 36471, 36477, 36478, 36515, 36518, 36819, 36833, 36834, 36858, 36862, 36863, 36864, 36865, 36866, 36886, 36887, 36888, 36893, 36933, 36934, 36937, 36938, 36971, 36976, 37001, 37023, 37038, 37039, 37138, 37139, 37142, 37147, 37148, 37149, 37150, 37157, 37164, 37165, 37166, 37168, 37171, 37189, 37194, 37197, 37199, 37204, 37225, 37228, 37245, 37247, 37341, 37392, 37393, 37394, 37399, 37400, 37401, 37402, 37403, 37404, 37405, 37406, 37407]",36854.46511627907,422.60619135215296,0.0007148342987827,0.0011785995857611,0.0726846003049444,0.0136723946802193
0.05,0.0,0.0,0.0,1.0,PCA,-7.037344529300101,28277.0,-7.269032377697121,17875.0,"[14666, 14824, 15016, 15296, 15297, 15606, 15608, 15675, 15677, 15693, 15695, 15713, 15737, 15746, 15759, 15761, 15762, 16547, 16576, 16577, 16578, 16599, 16719, 16725, 16735, 16736, 16775, 16777, 16844, 16846, 16862, 16864, 16882, 16906, 16915, 16928, 16930, 16931, 17095, 17096, 17097, 17099, 17100, 17101, 17108, 17109, 23520, 23521, 28276, 28277]",17123.64,2757.7176197718286,"[14821, 14822, 14948, 14950, 14951, 15695, 15696, 15697, 15698, 15802, 16166, 16167, 16168, 16169, 16170, 16171, 16172, 16173, 16174, 16175, 16186, 16193, 16194, 16201, 16203, 16204, 16363, 16368, 16447, 16454, 16471, 16501, 16502, 16503, 16504, 16505, 16506, 17331, 17332, 17343, 17344, 17345, 17346, 17347, 17349, 17350, 17373, 17374, 17375, 17376, 17436, 17489, 17490, 17491, 17492, 17493, 17494, 17495, 17496, 17497, 17498, 17509, 17516, 17517, 17524, 17526, 17527, 17571, 17576, 17655, 17662, 17679, 17709, 17710, 17711, 17712, 17713, 17714, 17864, 17865, 17866, 17867, 17868, 17869, 17874, 17875]",16901.45348837209,837.6654526882234,0.0014468925234646,0.002522205298623,0.5344843171422349,0.5483046828800794
0.05,0.0,0.0,0.0,0.0,PCA,-7.037344529300101,28277.0,-7.269032377697121,17875.0,"[14666, 14824, 15016, 15296, 15297, 15606, 15608, 15675, 15677, 15693, 15695, 15713, 15737, 15746, 15759, 15761, 15762, 16547, 16576, 16577, 16578, 16599, 16719, 16725, 16735, 16736, 16775, 16777, 16844, 16846, 16862, 16864, 16882, 16906, 16915, 16928, 16930, 16931, 17095, 17096, 17097, 17099, 17100, 17101, 17108, 17109, 23520, 23521, 28276, 28277]",17123.64,2757.7176197718286,"[14821, 14822, 14948, 14950, 14951, 15695, 15696, 15697, 15698, 15802, 16166, 16167, 16168, 16169, 16170, 16171, 16172, 16173, 16174, 16175, 16186, 16193, 16194, 16201, 16203, 16204, 16363, 16368, 16447, 16454, 16471, 16501, 16502, 16503, 16504, 16505, 16506, 17331, 17332, 17343, 17344, 17345, 17346, 17347, 17349, 17350, 17373, 17374, 17375, 17376, 17436, 17489, 17490, 17491, 17492, 17493, 17494, 17495, 17496, 17497, 17498, 17509, 17516, 17517, 17524, 17526, 17527, 17571, 17576, 17655, 17662, 17679, 17709, 17710, 17711, 17712, 17713, 17714, 17864, 17865, 17866, 17867, 17868, 17869, 17874, 17875]",16901.45348837209,837.6654526882234,0.0014468925234646,0.002522205298623,0.5344843171422349,0.5483046828800794
0.2,0.0,0.0,1.0,1.0,PCA,-20.311351137814896,28277.0,-20.98005411570146,17875.0,"[14666, 14824, 15016, 15296, 15297, 15606, 15608, 15675, 15677, 15693, 15695, 15713, 15737, 15746, 15759, 15761, 15762, 16547, 16576, 16577, 16578, 16599, 16719, 16725, 16735, 16736, 16775, 16777, 16844, 16846, 16862, 16864, 16882, 16906, 16915, 16928, 16930, 16931, 17095, 17096, 17097, 17099, 17100, 17101, 17108, 17109, 23520, 23521, 28276, 28277]",17123.64,2757.7176197718286,"[14821, 14822, 14948, 14950, 14951, 15695, 15696, 15697, 15698, 15802, 16166, 16167, 16168, 16169, 16170, 16171, 16172, 16173, 16174, 16175, 16186, 16193, 16194, 16201, 16203, 16204, 16363, 16368, 16447, 16454, 16471, 16501, 16502, 16503, 16504, 16505, 16506, 17331, 17332, 17343, 17344, 17345, 17346, 17347, 17349, 17350, 17373, 17374, 17375, 17376, 17436, 17489, 17490, 17491, 17492, 17493, 17494, 17495, 17496, 17497, 17498, 17509, 17516, 17517, 17524, 17526, 17527, 17571, 17576, 17655, 17662, 17679, 17709, 17710, 17711, 17712, 17713, 17714, 17864, 17865, 17866, 17867, 17868, 17869, 17874, 17875]",16901.45348837209,837.6654526882234,0.0014468925234646,0.002522205298623,0.5344843171422349,0.5483046828800794
0.2,0.0,0.0,1.0,0.0,PCA,-20.311351137814896,28277.0,-20.98005411570146,17875.0,"[14666, 14824, 15016, 15296, 15297, 15606, 15608, 15675, 15677, 15693, 15695, 15713, 15737, 15746, 15759, 15761, 15762, 16547, 16576, 16577, 16578, 16599, 16719, 16725, 16735, 16736, 16775, 16777, 16844, 16846, 16862, 16864, 16882, 16906, 16915, 16928, 16930, 16931, 17095, 17096, 17097, 17099, 17100, 17101, 17108, 17109, 23520, 23521, 28276, 28277]",17123.64,2757.7176197718286,"[14821, 14822, 14948, 14950, 14951, 15695, 15696, 15697, 15698, 15802, 16166, 16167, 16168, 16169, 16170, 16171, 16172, 16173, 16174, 16175, 16186, 16193, 16194, 16201, 16203, 16204, 16363, 16368, 16447, 16454, 16471, 16501, 16502, 16503, 16504, 16505, 16506, 17331, 17332, 17343, 17344, 17345, 17346, 17347, 17349, 17350, 17373, 17374, 17375, 17376, 17436, 17489, 17490, 17491, 17492, 17493, 17494, 17495, 17496, 17497, 17498, 17509, 17516, 17517, 17524, 17526, 17527, 17571, 17576, 17655, 17662, 17679, 17709, 17710, 17711, 17712, 17713, 17714, 17864, 17865, 17866, 17867, 17868, 17869, 17874, 17875]",16901.45348837209,837.6654526882234,0.0014468925234646,0.002522205298623,0.5344843171422349,0.5483046828800794
