cpus,n_layers,n_bottleneck,epochs,batch_size,verbose,learning_rate,shuffle,n_inputs,seed,fraud_ranks_eval,rank_mean_eval,rank_std_eval,max_fraud_eval,min_detect_eval,auc_pr_eval,auc_roc_eval,fraud_ranks_test,rank_mean_test,rank_std_test,max_fraud_test,min_detect_test,auc_pr_test,auc_roc_test,max_fraud_joint,min_detect_joint,fraud_ranks_joint,rank_mean_joint,rank_std_joint,auc_pr_joint,auc_roc_joint
8.0,2.0,16.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[1, 2, 4, 5, 7, 9, 23, 25, 29, 30, 33, 34, 39, 40, 65, 68, 72, 76]",31.22222222222222,24.38021865628762,-0.03090173,76.0,0.4726445986603718,0.9988971251918044,"[1, 2, 3, 4, 59, 60]",21.5,26.88710967483613,-0.006085399,60.0,0.697457627118644,0.9990867579908675,-0.006085399,173.0,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 27, 29, 33, 34, 37, 38, 43, 44, 103, 106, 110, 114, 172, 173]",46.875,51.90481071153232,0.5682745806643912,0.999127670913059
8.0,4.0,32.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[1, 3, 4, 5, 7, 8, 27, 28, 29, 31, 33, 35, 39, 40, 55, 59, 69, 70]",30.166666666666668,21.985475003081262,-0.072781496,70.0,0.4592115883521962,0.9989507175737884,"[1, 2, 3, 4, 133, 145]",48.0,64.44636012478388,-0.006989496,145.0,0.6798288825512055,0.997742262810756,-0.006989496,337.0,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 31, 32, 33, 35, 37, 39, 43, 44, 66, 74, 107, 108, 308, 337]",56.5,85.69616872027204,0.5633513728794791,0.9988834187687154
8.0,3.0,32.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[1, 2, 6, 7, 9, 11, 29, 30, 31, 32, 36, 38, 39, 44, 64, 79, 84, 96]",35.44444444444444,28.09749340781965,-0.0064706267,96.0,0.4101641671556011,0.9986827556638684,"[1, 2, 3, 4, 42, 43]",15.833333333333334,18.8804719809178,-0.005566283,43.0,0.7097637504614248,0.9993742601048538,-0.005566283,143.0,"[1, 2, 3, 4, 5, 6, 10, 11, 13, 15, 33, 34, 35, 36, 40, 42, 43, 48, 102, 117, 122, 136, 142, 143]",47.625,48.57967038793079,0.532502283646486,0.9991086382784348
8.0,2.0,32.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[1, 2, 4, 5, 7, 9, 26, 27, 29, 30, 36, 38, 42, 44, 68, 71, 87, 93]",34.388888888888886,28.243266432292,-0.0022112431,93.0,0.4568944054589946,0.9987363480458524,"[1, 2, 3, 4, 46, 47]",17.166666666666668,20.763884243775028,-0.005434892,47.0,0.706059204440333,0.9993066125486216,-0.0022112431,147.0,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 30, 31, 33, 34, 40, 42, 46, 48, 112, 116, 121, 122, 136, 147]",46.66666666666666,48.20932367176383,0.559983658608976,0.99913295775601
8.0,3.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[1, 2, 4, 6, 7, 9, 26, 27, 30, 31, 33, 35, 39, 41, 55, 63, 74, 75]",31.0,23.29282197492514,-0.043769967,75.0,0.4629521799383675,0.9989084077985378,"[1, 2, 3, 4, 230, 231]",78.5,107.48449500586896,-0.01018443,231.0,0.674618859401468,0.9961948249619484,-0.01018443,566.0,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 13, 30, 31, 34, 35, 37, 39, 43, 45, 76, 84, 112, 113, 565, 566]",78.04166666666667,150.43062608355018,0.5567889965566354,0.9983367592075656
8.0,2.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[2, 3, 5, 6, 7, 9, 27, 28, 30, 31, 33, 35, 39, 41, 57, 59, 74, 78]",31.33333333333333,23.22833518691246,-0.050691664,78.0,0.4070928013606819,0.9988914838884376,"[1, 2, 3, 4, 232, 233]",79.16666666666667,108.4272669683333,-0.0102918185,233.0,0.6745504661832173,0.9961610011838322,-0.0102918185,571.0,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 31, 32, 34, 35, 37, 39, 43, 45, 78, 80, 112, 116, 570, 571]",78.70833333333333,151.7208179427669,0.5388331740096174,0.998319841310122
8.0,4.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[1, 3, 4, 6, 7, 9, 25, 26, 30, 31, 34, 35, 40, 42, 60, 61, 71, 75]",31.11111111111111,23.17059652252994,-0.02702764,75.0,0.4439450142655564,0.9989027664951712,"[1, 2, 3, 4, 53, 54]",19.5,24.06068716114872,-0.0058060507,54.0,0.7009084556254367,0.9991882293252156,-0.0058060507,153.0,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 29, 30, 34, 35, 38, 39, 44, 46, 98, 99, 109, 113, 152, 153]",45.125,47.167531646956746,0.5564711279445281,0.9991720803938486
8.0,3.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[2, 3, 5, 6, 8, 9, 27, 28, 30, 31, 33, 35, 40, 41, 59, 72, 76, 80]",32.5,24.7391951723935,-0.03594508,80.0,0.3977973223246438,0.9988322502030867,"[1, 2, 3, 4, 64, 81]",25.83333333333333,33.37372552706029,-0.006729336,81.0,0.6920331790123456,0.9988669034331136,-0.006729336,248.0,"[1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 31, 32, 34, 35, 37, 39, 44, 45, 97, 110, 114, 118, 213, 248]",52.66666666666666,64.72935106185516,0.5356167887220671,0.9989806966790168
8.0,2.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[1, 2, 5, 6, 7, 9, 26, 27, 29, 30, 33, 34, 39, 41, 60, 63, 73, 79]",31.33333333333333,23.87001838662421,-0.031078413,79.0,0.4545882555222166,0.9988914838884376,"[1, 2, 3, 4, 124, 126]",43.333333333333336,57.75715443898607,-0.007868201,126.0,0.6813236047107014,0.997979029257568,-0.007868201,350.0,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 13, 30, 31, 33, 34, 37, 38, 43, 45, 81, 93, 111, 117, 339, 350]",60.25,91.94076444465028,0.5545719940919097,0.9987882555955944
8.0,4.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,1.0,"[1, 2, 4, 5, 7, 8, 14, 15, 29, 30, 33, 34, 39, 40, 60, 64, 98, 111]",33.0,31.363460693403503,-0.0013318979,111.0,0.4942520334218393,0.9988068643379364,"[1, 2, 3, 4, 46, 47]",17.166666666666668,20.763884243775028,-0.005623515,47.0,0.706059204440333,0.9993066125486216,-0.0013318979,168.0,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 18, 19, 33, 34, 37, 38, 43, 44, 100, 104, 128, 129, 152, 168]",46.16666666666666,51.65806379990985,0.5877409059286383,0.999145646179093
