cpus,n_layers,n_bottleneck,epochs,batch_size,verbose,learning_rate,shuffle,n_inputs,seed,fraud_ranks_eval,rank_mean_eval,rank_std_eval,max_fraud_eval,min_detect_eval,auc_pr_eval,auc_roc_eval,fraud_ranks_test,rank_mean_test,rank_std_test,max_fraud_test,min_detect_test,auc_pr_test,auc_roc_test,max_fraud_joint,min_detect_joint,fraud_ranks_joint,rank_mean_joint,rank_std_joint,auc_pr_joint,auc_roc_joint
8.0,2.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,0.0,"[2, 3, 5, 6, 8, 9, 28, 29, 31, 32, 37, 38, 42, 43, 94, 102, 139, 148]",44.22222222222222,44.42166082686783,-0.06074359,148.0,0.3701243121412768,0.998237092697897,"[1, 2, 3, 4, 18, 20]",8.0,7.852812659593164,-0.1581697,20.0,0.762962962962963,0.9997716894977168,-0.06074359,245.0,"[1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 32, 33, 35, 36, 41, 42, 46, 47, 101, 103, 128, 143, 224, 245]",55.125,67.05924774655121,0.5273074383264177,0.998918311932193
8.0,4.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,0.0,"[2, 3, 8, 9, 11, 12, 27, 28, 30, 32, 36, 37, 42, 43, 66, 69, 83, 94]",35.111111111111114,26.65601639173684,-0.048715577,94.0,0.34547670107983,0.9986996795739688,"[1, 2, 3, 4, 57, 58]",20.83333333333333,25.944920290663624,-0.01928443,58.0,0.6985279290179471,0.9991205817689836,-0.01928443,252.0,"[1, 2, 3, 4, 6, 7, 12, 13, 15, 16, 31, 32, 34, 36, 40, 41, 47, 48, 77, 84, 128, 139, 251, 252]",54.958333333333336,69.47570268726246,0.5046365265230217,0.998922541406554
8.0,3.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,0.0,"[3, 4, 21, 22, 24, 25, 31, 32, 34, 35, 36, 37, 43, 44, 68, 70, 76, 81]",38.11111111111112,21.96433697532052,-0.06497754,81.0,0.2654456659496251,0.998547364383067,"[1, 2, 3, 4, 81, 101]",32.0,42.12679274127888,-0.01262827,101.0,0.6868557226092978,0.9985540334855404,-0.01262827,398.0,"[1, 2, 3, 4, 7, 8, 25, 26, 28, 29, 35, 36, 38, 39, 40, 41, 48, 49, 76, 78, 84, 89, 359, 398]",64.29166666666667,98.204921451128,0.4450691660332325,0.9986856908423422
8.0,2.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,0.0,"[2, 4, 5, 7, 8, 10, 27, 29, 30, 32, 36, 37, 42, 43, 68, 75, 90, 93]",35.44444444444444,28.298453476043573,-0.05686907,93.0,0.3680774349454994,0.9986827556638684,"[1, 2, 3, 4, 324, 343]",112.83333333333331,156.13393467006318,-0.010788324,343.0,0.6721541350226157,0.9944529003889736,-0.010788324,1086.0,"[1, 2, 3, 4, 6, 8, 9, 11, 12, 14, 31, 33, 34, 36, 40, 41, 47, 48, 77, 97, 122, 128, 1063, 1086]",123.04166666666669,289.0787780701924,0.5160422404887302,0.9971948011301156
8.0,4.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[2, 3, 8, 9, 11, 13, 26, 28, 30, 32, 36, 38, 42, 44, 88, 94, 104, 117]",40.27777777777778,35.08371821729586,-0.032942355,117.0,0.3320369857113978,0.9984373589674158,"[1, 2, 3, 4, 57, 68]",22.5,28.476598579652496,-0.0126657365,68.0,0.6959924320605434,0.9990360223236936,-0.0126657365,271.0,"[1, 2, 3, 4, 6, 7, 12, 13, 15, 17, 30, 32, 34, 36, 40, 42, 46, 48, 102, 112, 147, 168, 244, 271]",59.66666666666666,74.5590742670237,0.4963472571359665,0.9988030587558578
8.0,3.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[2, 3, 6, 7, 9, 10, 28, 29, 31, 32, 36, 37, 42, 43, 62, 67, 74, 75]",32.94444444444444,23.64663993566345,-0.057648484,75.0,0.3743217617646638,0.99880968498962,"[1, 2, 3, 4, 68, 70]",24.666666666666668,31.36700318629257,-0.014898361,70.0,0.6932072829131652,0.9989260950448164,-0.014898361,275.0,"[1, 2, 3, 4, 6, 7, 10, 11, 13, 14, 32, 33, 35, 36, 40, 41, 46, 47, 72, 80, 88, 89, 273, 275]",52.41666666666666,71.9964794663986,0.5283780027839063,0.998987040890558
8.0,2.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[2, 3, 8, 10, 25, 26, 31, 32, 34, 35, 40, 41, 43, 44, 83, 96, 104, 119]",43.11111111111112,33.778508764020174,-0.046863638,119.0,0.2916091358010341,0.9982935057315642,"[1, 2, 3, 4, 152, 198]",60.0,82.39943365501165,-0.010708484,198.0,0.6771996278575225,0.9971334348046678,-0.010708484,738.0,"[1, 2, 3, 4, 6, 7, 12, 14, 29, 30, 35, 36, 38, 39, 44, 45, 48, 49, 94, 108, 149, 168, 645, 738]",97.66666666666669,184.7308101596001,0.4576240516989652,0.9978387386015666
8.0,4.0,32.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[2, 3, 4, 6, 8, 9, 26, 27, 29, 30, 37, 38, 42, 43, 71, 73, 75, 100]",34.611111111111114,28.101282866898305,-0.021797858,100.0,0.3983060864885006,0.998725065439119,"[1, 2, 3, 4, 20, 22]",8.666666666666666,8.787617550976046,-0.05150408,22.0,0.7537878787878788,0.9997378657196008,-0.021797858,160.0,"[1, 2, 3, 4, 6, 7, 8, 10, 12, 13, 30, 31, 33, 34, 41, 42, 47, 48, 87, 91, 93, 98, 100, 160]",41.708333333333336,41.13441297205487,0.5498395808102772,0.9992587846182476
8.0,4.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[2, 3, 9, 10, 12, 13, 28, 29, 33, 35, 37, 38, 42, 44, 68, 81, 103, 108]",38.61111111111112,31.25369114003245,-0.07077204,108.0,0.3251741924526097,0.9985219785179168,"[1, 2, 3, 4, 68, 77]",25.83333333333333,33.1130219433718,-0.022289608,77.0,0.6919085816144639,0.9988669034331136,-0.022289608,283.0,"[1, 2, 3, 4, 6, 7, 13, 14, 16, 17, 32, 33, 37, 39, 41, 42, 47, 49, 77, 91, 113, 118, 272, 283]",56.54166666666666,74.25517892525896,0.4938686710030792,0.9988823614001252
8.0,3.0,32.0,100.0,32.0,2.0,0.0001,1.0,190.0,1.0,"[1, 2, 5, 6, 9, 10, 27, 29, 31, 32, 36, 38, 43, 44, 71, 82, 93, 122]",37.833333333333336,33.21687991234443,-0.01839561,122.0,0.4188191555163165,0.998561467641484,"[1, 2, 3, 4, 61, 63]",22.33333333333333,28.069358540744908,-0.014251631,63.0,0.6962008847254748,0.9990444782682226,-0.014251631,194.0,"[1, 2, 3, 4, 5, 6, 9, 10, 13, 14, 31, 33, 35, 36, 40, 42, 47, 48, 89, 108, 150, 182, 186, 194]",53.66666666666666,61.71282056608839,0.5359472055387827,0.9989553198328512
8.0,2.0,32.0,100.0,32.0,2.0,0.0001,1.0,190.0,1.0,"[1, 2, 5, 7, 8, 9, 27, 29, 30, 32, 37, 38, 42, 44, 72, 73, 84, 86]",34.77777777777778,27.310062361203784,-0.03905104,86.0,0.4272613143608118,0.998716603484069,"[1, 2, 3, 4, 66, 70]",24.33333333333333,30.912061651652348,-0.008945112,70.0,0.6935786435786435,0.9989430069338744,-0.008945112,275.0,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 31, 33, 34, 36, 41, 42, 47, 49, 89, 90, 125, 135, 267, 275]",56.66666666666666,74.40915415607292,0.5387473610086323,0.9988791892943544
8.0,4.0,16.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[3, 4, 6, 7, 9, 10, 15, 16, 31, 32, 37, 38, 43, 45, 62, 78, 125, 141]",39.0,39.08679799852858,-0.07653656,141.0,0.3648363019213618,0.9985022339561332,"[1, 2, 3, 4, 68, 70]",24.666666666666668,31.36700318629257,-0.08576359,70.0,0.6932072829131652,0.9989260950448166,-0.07653656,212.0,"[2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 19, 20, 35, 36, 41, 42, 47, 49, 76, 122, 189, 193, 195, 212]",56.375,68.43903156581533,0.4708387453852469,0.9988865908744862
8.0,3.0,16.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[3, 4, 7, 8, 10, 11, 27, 30, 31, 32, 37, 38, 44, 45, 61, 68, 86, 102]",35.77777777777778,27.73997427611472,-0.059695244,102.0,0.3339500558504903,0.9986658317537684,"[1, 2, 3, 4, 47, 49]",17.666666666666668,21.47608489045949,-0.08595868,49.0,0.7048053263858735,0.9992812447150348,-0.059695244,159.0,"[3, 4, 5, 6, 7, 8, 11, 12, 14, 15, 31, 34, 35, 36, 42, 43, 49, 50, 79, 91, 127, 130, 140, 159]",47.125,47.06848954803344,0.4246338578566614,0.9991213267015177
8.0,2.0,16.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[2, 4, 10, 11, 13, 14, 15, 17, 31, 32, 37, 38, 43, 44, 66, 78, 116, 123]",38.55555555555556,34.936803616152126,-0.040751517,123.0,0.3319882749967385,0.9985247991696,"[1, 2, 3, 4, 57, 58]",20.83333333333333,25.944920290663624,-0.039365493,58.0,0.6985279290179471,0.9991205817689836,-0.039365493,182.0,"[1, 2, 3, 4, 6, 8, 14, 15, 17, 18, 19, 21, 35, 36, 41, 42, 47, 48, 77, 103, 165, 179, 180, 182]",52.625,60.31432423838746,0.5019411342970886,0.9989817540476068
8.0,4.0,32.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[3, 4, 5, 6, 9, 10, 13, 14, 18, 19, 34, 35, 39, 40, 59, 66, 71, 151]",33.111111111111114,35.56197858651363,-0.12941818,151.0,0.4220435995092179,0.99880122303457,"[1, 2, 3, 4, 45, 52]",17.833333333333332,21.79768081445568,-0.10145805,52.0,0.7044159544159543,0.9992727887705056,-0.10145805,210.0,"[3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 17, 18, 22, 23, 38, 39, 43, 44, 76, 84, 89, 188, 202, 210]",48.833333333333336,62.21244962938599,0.4891932834122063,0.999077974589318
8.0,3.0,32.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[3, 5, 7, 8, 9, 11, 16, 17, 18, 20, 36, 38, 43, 44, 68, 75, 79, 83]",32.22222222222222,26.70113513100053,-0.1670394,83.0,0.3766019132750335,0.9988463534615036,"[1, 2, 3, 4, 62, 63]",22.5,28.30047113859885,-0.08261374,63.0,0.6959805427547362,0.9990360223236936,-0.08261374,158.0,"[2, 3, 4, 5, 7, 9, 11, 12, 13, 15, 20, 21, 22, 24, 40, 42, 47, 48, 86, 110, 118, 122, 156, 158]",45.625,49.27204455875562,0.4836802596018112,0.999159391970766
8.0,2.0,32.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[2, 4, 5, 7, 8, 10, 21, 25, 30, 31, 33, 35, 39, 40, 64, 67, 102, 171]",38.55555555555556,40.8876811415835,-0.027805049,171.0,0.3764987307865367,0.9985247991696,"[1, 2, 3, 4, 21, 23]",9.0,9.255628917943216,-0.09052313,23.0,0.7498274672187715,0.9997209538305428,-0.027805049,233.0,"[2, 4, 5, 7, 8, 9, 10, 11, 12, 14, 25, 29, 34, 35, 37, 39, 43, 44, 83, 87, 89, 95, 151, 233]",46.083333333333336,53.55987044627929,0.4496899242729463,0.9991477609162732
8.0,3.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[2, 4, 8, 10, 11, 13, 27, 28, 33, 34, 36, 38, 43, 44, 81, 89, 101, 104]",39.22222222222222,32.11533997528899,-0.07005256,104.0,0.319506057250258,0.9984909513493998,"[1, 2, 3, 4, 57, 58]",20.83333333333333,25.944920290663624,-0.04451009,58.0,0.6985279290179471,0.9991205817689836,-0.04451009,193.0,"[1, 2, 3, 4, 6, 8, 12, 14, 15, 17, 31, 32, 37, 38, 40, 42, 47, 48, 100, 118, 137, 143, 190, 193]",53.25,58.48664377445503,0.4908593111863786,0.9989658935187536
8.0,2.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[3, 4, 5, 7, 11, 13, 28, 29, 31, 32, 36, 37, 42, 43, 99, 106, 118, 151]",44.16666666666666,42.76973228814976,-0.06584373,151.0,0.3266803998652227,0.9982399133495804,"[1, 2, 3, 4, 13, 14]",6.166666666666667,5.273097339852125,-0.16198014,14.0,0.8021978021978021,0.999864704887536,-0.06584373,239.0,"[1, 2, 3, 4, 7, 8, 9, 11, 15, 17, 32, 33, 35, 36, 40, 41, 46, 47, 95, 97, 126, 153, 182, 239]",53.29166666666666,62.21701212065895,0.5036040958503301,0.9989648361501632
