bootstrap,max_features,max_samples,n_estimators,n_jobs,random_state,fraud_ranks_eval,rank_mean_eval,rank_std_eval,max_fraud_eval,min_detect_eval,auc_pr_eval,auc_roc_eval,fraud_ranks_test,rank_mean_test,rank_std_test,max_fraud_test,min_detect_test,auc_pr_test,auc_roc_test,max_fraud_joint,min_detect_joint,fraud_ranks_joint,rank_mean_joint,rank_std_joint,auc_pr_joint,auc_roc_joint
0.0,0.4,0.4,16.0,-1.0,0.0,"[1, 5, 6, 9, 10, 17, 18, 19, 21, 23, 24, 26, 30, 31, 42, 50, 71, 105]",28.22222222222222,25.047855431721,-0.6326850869899047,105.0,0.4313059587983679,0.999049440382706,"[45, 103, 148, 210, 217, 264]",164.5,74.23105818995172,-0.6031102826482119,264.0,0.0211210557749862,0.9918315575849824,-0.6031102826482119,478.0,"[1, 5, 6, 11, 13, 22, 23, 24, 27, 31, 32, 34, 43, 47, 65, 85, 96, 142, 189, 250, 253, 372, 385, 478]",109.75,135.2375225298068,0.2777889158996493,0.9975321017103992
0.0,0.4,0.8,16.0,-1.0,0.0,"[3, 9, 10, 13, 14, 18, 20, 23, 24, 28, 30, 31, 32, 33, 41, 42, 52, 63]",27.0,15.162087220725546,-0.6676176511691034,63.0,0.3459662369473556,0.9991129050455816,"[45, 105, 135, 140, 178, 191]",132.33333333333334,48.24820088758636,-0.6078455311719215,191.0,0.025261165378231,0.99346355487908,-0.6078455311719215,444.0,"[3, 9, 10, 13, 14, 18, 20, 24, 26, 33, 35, 36, 37, 38, 50, 52, 75, 96, 113, 252, 295, 301, 366, 444]",98.33333333333331,126.14861165396242,0.253507098344636,0.9978228780727132
0.0,0.4,0.8,32.0,-1.0,0.0,"[2, 4, 5, 6, 8, 9, 10, 13, 15, 16, 17, 18, 30, 33, 34, 38, 39, 44]",18.944444444444443,13.28103167939659,-0.6828356905409707,44.0,0.5542909246469618,0.999520489213828,"[80, 136, 157, 165, 174, 189]",150.16666666666666,35.27707785832356,-0.5962019824734108,189.0,0.021839708463347,0.9925587688144766,-0.5962019824734108,391.0,"[2, 4, 5, 6, 8, 9, 10, 13, 15, 16, 17, 18, 32, 35, 36, 43, 44, 51, 164, 301, 332, 343, 361, 391]",94.0,133.54587226867028,0.4242309467582026,0.9979317870375072
0.0,0.4,0.8,64.0,-1.0,0.0,"[8, 9, 10, 11, 13, 15, 17, 19, 21, 22, 27, 30, 31, 34, 40, 41, 47, 50]",24.72222222222222,13.058864828815862,-0.6775946161056778,50.0,0.3687156207305662,0.999227141438758,"[70, 111, 131, 167, 169, 174]",137.0,37.6253460670685,-0.6009154991540807,174.0,0.0238708581513586,0.993226788432268,-0.6009154991540807,364.0,"[8, 9, 10, 11, 13, 15, 17, 19, 21, 22, 27, 30, 31, 34, 43, 44, 52, 57, 155, 268, 289, 352, 356, 364]",93.625,123.81936187446614,0.2903347476999663,0.997941303354819
0.0,0.4,0.8,128.0,-1.0,0.0,"[3, 6, 7, 8, 10, 12, 16, 18, 21, 22, 23, 24, 26, 29, 37, 38, 49, 54]",22.38888888888889,14.213213292523456,-0.67593094577675,54.0,0.4348916143823437,0.9993456088094592,"[71, 98, 100, 126, 189, 208]",132.0,49.93662650466756,-0.5881233041995446,208.0,0.0252566470591286,0.993480466768138,-0.5881233041995446,453.0,"[3, 6, 7, 8, 10, 12, 16, 18, 21, 22, 23, 24, 26, 29, 37, 38, 52, 60, 158, 194, 196, 236, 420, 453]",86.20833333333333,124.76677548085024,0.3460896336817494,0.9981295149638802
0.0,0.4,0.8,256.0,-1.0,0.0,"[5, 6, 7, 9, 10, 12, 14, 18, 22, 23, 25, 26, 28, 30, 35, 38, 56, 59]",23.5,15.453334771354548,-0.6709326415284955,59.0,0.4158576803086428,0.999289195775792,"[83, 90, 96, 113, 185, 190]",126.16666666666669,44.32988708409812,-0.5932404866870845,190.0,0.0265874365795417,0.9937764248266532,-0.5932404866870845,419.0,"[5, 6, 7, 9, 10, 12, 14, 18, 22, 23, 25, 26, 28, 30, 36, 39, 66, 69, 170, 182, 189, 212, 409, 419]",84.41666666666667,117.50706243550734,0.3301074949033238,0.9981749818132604
0.0,0.4,1.0,16.0,-1.0,0.0,"[10, 14, 17, 20, 21, 23, 26, 27, 30, 32, 37, 42, 45, 46, 48, 52, 55, 57]",33.44444444444444,14.34968920384388,-0.6744222934122435,57.0,0.2620911437992771,0.9987857094503114,"[92, 171, 206, 219, 220, 385]",215.5,87.64083903447448,-0.5631863647315632,385.0,0.0156175178234321,0.989244038559107,-0.5631863647315632,938.0,"[10, 14, 17, 21, 22, 28, 43, 44, 49, 51, 59, 65, 72, 73, 76, 82, 86, 91, 180, 353, 418, 498, 499, 938]",157.875,220.59300995649585,0.1514745762939907,0.9963113696729772
0.0,0.4,1.0,32.0,-1.0,0.0,"[7, 8, 12, 16, 19, 20, 21, 23, 24, 25, 27, 32, 33, 39, 41, 42, 43, 46]",26.55555555555556,11.84258897286598,-0.6822526299253757,46.0,0.3322752690405197,0.9991340599332068,"[184, 202, 231, 244, 249, 357]",244.5,55.26526938322114,-0.5635872589809321,357.0,0.0136005453819809,0.9877727042110604,-0.5635872589809321,849.0,"[7, 8, 12, 16, 19, 20, 21, 23, 24, 25, 27, 33, 34, 44, 48, 50, 54, 58, 408, 446, 490, 543, 553, 849]",158.83333333333334,236.3705894470705,0.2452523739752835,0.9962865215111066
0.0,0.4,1.0,64.0,-1.0,0.0,"[8, 9, 13, 14, 17, 21, 23, 24, 29, 30, 31, 33, 35, 37, 38, 46, 48, 52]",28.22222222222222,12.825995978461329,-0.6830570518712789,52.0,0.3131145809345393,0.999049440382706,"[124, 145, 156, 198, 207, 210]",173.33333333333334,33.22482338386299,-0.5846694463305147,210.0,0.0190027378255844,0.991383392524945,-0.5846694463305147,500.0,"[8, 9, 13, 14, 17, 21, 23, 24, 29, 30, 31, 33, 35, 37, 38, 48, 50, 54, 289, 319, 334, 473, 494, 500]",121.79166666666669,167.89132873346642,0.2469569573737638,0.9972265221878224
0.0,0.4,1.0,128.0,-1.0,0.0,"[9, 12, 13, 15, 19, 20, 21, 25, 28, 29, 32, 33, 34, 36, 38, 44, 46, 49]",27.944444444444443,11.730644683535427,-0.6860958923983461,49.0,0.3128819231405269,0.9990635436411228,"[87, 104, 110, 131, 178, 196]",134.33333333333334,39.73523485382827,-0.5902842738969699,196.0,0.0245390388434177,0.993362083544732,-0.5902842738969699,440.0,"[9, 12, 13, 15, 19, 20, 21, 25, 28, 29, 32, 33, 34, 36, 38, 47, 49, 52, 174, 198, 207, 240, 403, 440]",90.58333333333331,120.13947334475692,0.2533242962702669,0.998018491261906
0.0,0.4,1.0,256.0,-1.0,0.0,"[10, 11, 15, 16, 18, 19, 20, 22, 28, 30, 31, 32, 35, 36, 38, 39, 51, 54]",28.05555555555556,12.416262732679009,-0.6771976501827597,54.0,0.3141999883723143,0.999057902337756,"[83, 85, 91, 120, 156, 171]",117.66666666666669,34.8791564627867,-0.5946368657404744,171.0,0.0281694953642807,0.9942076779976324,-0.5946368657404744,373.0,"[10, 11, 15, 16, 18, 19, 20, 22, 28, 30, 31, 32, 35, 36, 38, 39, 58, 62, 167, 170, 176, 222, 345, 373]",82.20833333333333,102.39628051784346,0.2563835740830077,0.9982310223485426
0.0,0.4,0.4,32.0,-1.0,0.0,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 18, 20, 51, 64, 93, 102]",24.55555555555556,30.37400610577373,-0.6191059768573612,102.0,0.7161451873026827,0.999235603393808,"[101, 128, 148, 212, 244, 278]",185.16666666666663,63.94376869997229,-0.5883159765015434,278.0,0.0177897869982033,0.9907830204633856,-0.5883159765015434,500.0,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 18, 20, 84, 122, 189, 199, 229, 232, 257, 382, 428, 500]",114.75,149.2163557835847,0.5369819204147791,0.9974052174795716
0.0,0.6,0.4,16.0,-1.0,0.0,"[5, 6, 13, 15, 16, 22, 23, 25, 30, 31, 32, 38, 41, 42, 43, 45, 86, 232]",41.388888888888886,49.65563511592045,-0.6088156071676462,232.0,0.2884091750342223,0.9983809459337484,"[13, 33, 124, 145, 297, 629]",206.8333333333333,210.09078725372248,-0.5550945585519149,629.0,0.0359471433938706,0.9896837476746152,-0.5550945585519149,1526.0,"[5, 6, 13, 15, 17, 28, 29, 31, 37, 38, 41, 48, 52, 58, 59, 61, 64, 91, 169, 258, 307, 393, 779, 1526]",171.875,329.5281111554319,0.2052917974543315,0.9959560938266592
0.0,0.6,0.4,32.0,-1.0,0.0,"[1, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 23, 33, 38, 87, 89]",23.38888888888889,24.53147386270428,-0.6211416335241525,89.0,0.5420039788638099,0.9992962474050004,"[56, 61, 79, 133, 163, 456]",158.0,138.74917417171653,-0.5590421800865742,456.0,0.027087773496647,0.9921613394216134,-0.5590421800865742,1059.0,"[1, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 19, 20, 23, 36, 44, 132, 138, 165, 166, 176, 256, 301, 1059]",110.29166666666669,215.42486686519945,0.4192630712330756,0.9975188846030216
0.0,0.6,0.4,64.0,-1.0,0.0,"[5, 8, 9, 10, 13, 14, 15, 16, 19, 21, 22, 23, 25, 26, 37, 41, 93, 98]",27.5,25.736377194762884,-0.6196544177370276,98.0,0.3975211469420468,0.9990861088545898,"[41, 48, 61, 135, 161, 231]",112.83333333333331,69.311895724247,-0.5860964909780602,231.0,0.0336494657771219,0.9944529003889736,-0.5860964909780602,447.0,"[5, 8, 9, 10, 13, 14, 15, 16, 19, 21, 22, 23, 27, 28, 43, 47, 113, 123, 140, 167, 186, 262, 299, 447]",85.70833333333333,111.81028544170503,0.311887108442925,0.998142203386963
0.0,0.6,0.4,128.0,-1.0,0.0,"[1, 2, 3, 5, 8, 12, 13, 14, 15, 16, 17, 21, 24, 25, 48, 50, 95, 98]",25.944444444444443,28.226213628513285,-0.619984494705797,98.0,0.5875091671846427,0.999165087101724,"[36, 39, 49, 118, 209, 265]",119.33333333333331,89.07425117407513,-0.5807273519664844,265.0,0.036791263058422,0.9941231185523424,-0.5807273519664844,543.0,"[1, 2, 3, 5, 8, 12, 13, 14, 15, 16, 17, 21, 24, 25, 56, 59, 109, 113, 126, 182, 191, 264, 438, 543]",94.04166666666669,139.03071578092215,0.4577090892395535,0.9979307296689168
0.0,0.6,0.4,256.0,-1.0,0.0,"[1, 2, 4, 6, 9, 11, 12, 13, 14, 15, 17, 21, 24, 25, 50, 53, 100, 108]",26.944444444444443,30.576810788973585,-0.6157887000237083,108.0,0.5713681137034818,0.9991143153714236,"[39, 47, 54, 84, 222, 232]",113.0,81.84945530260622,-0.5858599809916193,232.0,0.0366255686321717,0.9944444444444444,-0.5858599809916193,478.0,"[1, 2, 4, 6, 9, 11, 12, 13, 14, 15, 17, 21, 24, 25, 58, 65, 108, 120, 136, 183, 185, 210, 458, 478]",90.625,130.38814251431506,0.4469147081044406,0.9980174338933158
0.0,0.6,0.6,16.0,-1.0,0.0,"[16, 19, 21, 24, 26, 28, 29, 36, 39, 40, 41, 42, 43, 44, 52, 57, 66, 67]",38.333333333333336,14.776106839534334,-0.6592910561528098,67.0,0.2276756262448714,0.9985360817763336,"[8, 44, 75, 102, 185, 259]",112.16666666666669,85.48570380803773,-0.5836041650738177,259.0,0.0499772136536842,0.9944867241670896,-0.5836041650738177,714.0,"[16, 19, 21, 26, 28, 30, 31, 39, 42, 43, 44, 45, 46, 47, 59, 60, 69, 97, 101, 117, 163, 206, 519, 714]",107.58333333333331,162.4450975629065,0.1851429485836141,0.9975870848770914
0.0,0.6,0.6,32.0,-1.0,0.0,"[9, 13, 14, 17, 18, 19, 20, 21, 23, 25, 26, 28, 33, 45, 55, 58, 69, 71]",31.33333333333333,19.01461426260221,-0.6499538131712901,71.0,0.3019748452153837,0.9988928942142792,"[45, 54, 76, 91, 139, 270]",112.5,76.68278816005584,-0.5739751201116858,270.0,0.033480405444939,0.9944698122780314,-0.5739751201116858,750.0,"[9, 13, 14, 17, 18, 19, 20, 21, 23, 25, 26, 28, 35, 48, 67, 72, 104, 108, 121, 136, 165, 184, 283, 750]",96.08333333333331,152.17805269559148,0.2410637224011234,0.9978794472922904
0.0,0.6,0.6,64.0,-1.0,0.0,"[8, 9, 12, 14, 16, 19, 23, 25, 26, 27, 28, 33, 34, 35, 38, 39, 72, 85]",30.166666666666668,19.59095596328968,-0.6349859368613344,85.0,0.3135451967365003,0.9989507175737884,"[54, 58, 72, 97, 115, 209]",100.83333333333331,52.87537759255773,-0.5868336140388762,209.0,0.0346819086747989,0.9950617283950616,-0.5868336140388762,419.0,"[8, 9, 12, 14, 16, 19, 23, 25, 26, 27, 28, 33, 34, 35, 41, 42, 111, 136, 140, 146, 162, 193, 217, 419]",79.83333333333333,94.92877446918938,0.2542852699761219,0.9982912923581856
0.0,0.6,0.6,128.0,-1.0,0.0,"[6, 10, 14, 15, 16, 17, 18, 20, 21, 24, 25, 30, 31, 33, 35, 38, 77, 86]",28.666666666666668,20.57506581601461,-0.630240106139951,86.0,0.3394716709822063,0.9990268751692392,"[43, 62, 85, 91, 163, 254]",116.33333333333331,71.97607627229728,-0.5774926143300066,254.0,0.0315101556570969,0.9942753255538644,-0.5774926143300066,644.0,"[6, 10, 14, 15, 16, 17, 18, 22, 23, 26, 27, 32, 33, 35, 38, 41, 119, 122, 147, 150, 180, 188, 358, 644]",95.04166666666669,141.02525753881426,0.2621256978953489,0.9979053528227512
0.0,0.6,0.6,256.0,-1.0,0.0,"[4, 7, 10, 11, 14, 15, 16, 19, 20, 21, 22, 26, 28, 30, 34, 38, 76, 79]",26.11111111111111,20.21245185217625,-0.640515481983537,79.0,0.3859716039285051,0.999156625146674,"[44, 74, 79, 96, 209, 233]",122.5,71.64902883733549,-0.5815402757977239,233.0,0.0298450279837866,0.9939624556062912,-0.5815402757977239,552.0,"[4, 7, 10, 11, 14, 15, 16, 19, 20, 21, 22, 28, 30, 32, 36, 43, 113, 119, 125, 167, 173, 198, 494, 552]",94.54166666666669,141.76035504995355,0.3010583286200411,0.997918041245834
0.0,0.4,0.4,64.0,-1.0,0.0,"[1, 2, 3, 4, 6, 8, 10, 12, 14, 15, 16, 17, 19, 22, 34, 62, 96, 98]",24.38888888888889,29.153118546523533,-0.6181652171109585,98.0,0.6685265619212649,0.9992440653488582,"[86, 103, 117, 155, 196, 207]",144.0,45.7675285182264,-0.5978575874604969,207.0,0.0228314285478063,0.9928716387620498,-0.5978575874604969,349.0,"[1, 2, 3, 4, 6, 8, 10, 12, 14, 15, 16, 17, 19, 22, 40, 96, 174, 194, 209, 228, 232, 260, 335, 349]",94.41666666666669,115.1230923355036,0.5082007202611571,0.9979212133516048
0.0,0.6,0.8,16.0,-1.0,0.0,"[9, 15, 22, 23, 28, 32, 41, 43, 44, 45, 46, 47, 48, 51, 52, 53, 55, 59]",39.61111111111112,14.189741556212317,-0.676458188773885,59.0,0.2238382103610051,0.9984782584168246,"[22, 43, 106, 128, 143, 194]",106.0,58.62593282839941,-0.5908251899857234,194.0,0.036235155028426,0.9947995941146628,-0.5908251899857234,397.0,"[9, 15, 22, 23, 29, 36, 46, 48, 49, 50, 51, 52, 53, 56, 57, 58, 61, 69, 96, 130, 255, 284, 303, 397]",93.70833333333331,101.9777259857378,0.1808121164356246,0.9979418320391142
0.0,0.6,0.8,32.0,-1.0,0.0,"[12, 15, 16, 23, 24, 25, 28, 29, 30, 31, 32, 33, 36, 41, 45, 47, 56, 72]",33.05555555555556,14.562021464611377,-0.6567528842210344,72.0,0.2742625214752303,0.998805454012095,"[77, 86, 88, 104, 145, 183]",113.83333333333331,37.97111475260577,-0.585386408188157,183.0,0.0293441530599233,0.9944021647217997,-0.585386408188157,369.0,"[12, 15, 16, 23, 24, 25, 28, 29, 30, 31, 32, 33, 36, 41, 47, 49, 62, 88, 171, 186, 188, 214, 273, 369]",84.25,94.0838500133436,0.2256769682311088,0.9981797399719164
0.0,0.6,0.8,64.0,-1.0,0.0,"[7, 9, 10, 13, 16, 17, 21, 23, 26, 27, 33, 35, 36, 40, 41, 43, 51, 73]",28.944444444444443,16.514210117425208,-0.6518134316019282,73.0,0.3189474128305225,0.9990127719108224,"[55, 68, 76, 97, 155, 174]",104.16666666666669,44.77877721520418,-0.5929912784630902,174.0,0.0325075339395179,0.9948926095044816,-0.5929912784630902,347.0,"[7, 9, 10, 13, 16, 17, 21, 23, 26, 27, 35, 37, 38, 42, 43, 45, 57, 100, 142, 160, 169, 199, 323, 347]",79.41666666666667,94.32652360580003,0.2569404638029541,0.998301866044088
0.0,0.6,0.8,128.0,-1.0,0.0,"[7, 10, 11, 13, 14, 17, 21, 23, 25, 28, 29, 30, 31, 33, 41, 43, 58, 71]",28.05555555555556,16.43327323255481,-0.6557570415775478,71.0,0.3299523277184107,0.9990579023377562,"[37, 57, 72, 95, 208, 211]",113.33333333333331,70.17280258207037,-0.5833694189365308,211.0,0.0330601927742735,0.9944275325553864,-0.5833694189365308,446.0,"[7, 10, 11, 13, 14, 17, 21, 23, 25, 30, 31, 32, 33, 35, 43, 45, 66, 87, 120, 145, 164, 231, 442, 446]",87.125,120.98564394863824,0.2635789912549078,0.9981062528548952
0.0,0.6,0.8,256.0,-1.0,0.0,"[7, 15, 16, 17, 19, 20, 21, 22, 23, 26, 28, 29, 36, 38, 39, 40, 60, 72]",29.33333333333333,15.79732748143038,-0.6604689056990674,72.0,0.3105090581101318,0.9989930273490388,"[30, 46, 68, 78, 194, 222]",106.33333333333331,73.94066690409427,-0.5814658598087359,222.0,0.0375019192411815,0.9947826822256044,-0.5814658598087359,511.0,"[7, 15, 16, 17, 19, 20, 21, 22, 23, 28, 30, 31, 38, 40, 41, 42, 69, 84, 112, 129, 157, 171, 417, 511]",85.83333333333333,123.36486083520256,0.252088075686436,0.9981390312811924
0.0,0.6,1.0,16.0,-1.0,0.0,"[10, 13, 22, 24, 26, 30, 32, 35, 36, 38, 41, 45, 46, 47, 49, 50, 51, 53]",36.0,12.710450643291743,-0.6805761670533622,53.0,0.2430417805115732,0.9986601904504016,"[8, 27, 37, 49, 98, 152]",61.833333333333336,48.87199834488275,-0.5971482133731362,152.0,0.0753803167650285,0.9970404194148488,-0.5971482133731362,302.0,"[10, 13, 24, 26, 28, 32, 34, 38, 39, 43, 46, 50, 51, 52, 55, 56, 57, 60, 61, 100, 115, 131, 219, 302]",68.41666666666667,65.56225836731238,0.2096885381457391,0.9985831260890896
0.0,0.6,1.0,32.0,-1.0,0.0,"[9, 10, 12, 14, 15, 16, 18, 24, 25, 27, 29, 30, 32, 34, 36, 39, 60, 68]",27.666666666666668,15.705625319186328,-0.6623958319014508,68.0,0.3322243703372562,0.9990790572253814,"[62, 66, 87, 116, 133, 269]",122.16666666666669,70.38801192122293,-0.5694904123996847,269.0,0.0292160662464391,0.9939793674953492,-0.5694904123996847,682.0,"[9, 10, 12, 14, 15, 16, 18, 24, 25, 29, 31, 32, 34, 36, 38, 42, 72, 85, 144, 148, 178, 222, 249, 682]",90.20833333333331,141.25242746193385,0.2632737674540719,0.9980285362635132
0.0,0.6,1.0,64.0,-1.0,0.0,"[9, 12, 13, 14, 19, 20, 28, 29, 32, 33, 34, 36, 37, 39, 41, 44, 46, 52]",29.88888888888889,12.444940466305033,-0.6750463689924733,52.0,0.293331061229767,0.9989648208322052,"[53, 80, 84, 123, 140, 275]",125.83333333333331,72.58883446432301,-0.568024850296782,275.0,0.0282725004963845,0.9937933367157112,-0.568024850296782,725.0,"[9, 12, 13, 14, 19, 20, 30, 31, 34, 35, 36, 38, 40, 42, 45, 50, 53, 63, 133, 168, 173, 233, 266, 725]",95.08333333333331,148.95914335444095,0.2306666735341291,0.997904295454161
0.0,0.6,1.0,128.0,-1.0,0.0,"[12, 15, 19, 20, 23, 24, 26, 29, 32, 33, 34, 35, 37, 38, 41, 42, 47, 66]",31.83333333333333,12.535505130982513,-0.6619642408347919,66.0,0.2743733470868766,0.9988660980232872,"[58, 75, 80, 110, 166, 228]",119.5,59.64827463277263,-0.5766818508401994,228.0,0.0290346589570071,0.9941146626078132,-0.5766818508401994,533.0,"[14, 17, 21, 22, 25, 26, 28, 31, 34, 35, 36, 37, 39, 40, 43, 44, 54, 82, 144, 167, 174, 221, 381, 533]",93.66666666666669,124.57884607303475,0.2141815146920806,0.9979402459862288
0.0,0.6,1.0,256.0,-1.0,0.0,"[13, 18, 19, 20, 21, 23, 24, 25, 29, 31, 33, 35, 39, 40, 41, 42, 47, 69]",31.61111111111111,13.102751572300836,-0.6563769520544963,69.0,0.2787993005273793,0.9988773806300209,"[60, 62, 67, 84, 212, 227]",118.66666666666669,71.84628653513617,-0.5755606298363674,227.0,0.0318894203211466,0.9941569423304584,-0.5755606298363674,555.0,"[13, 20, 21, 22, 23, 25, 26, 27, 31, 33, 35, 37, 41, 43, 44, 45, 54, 87, 152, 154, 160, 182, 533, 555]",98.45833333333331,143.13076165016224,0.2171126973673613,0.9978186485983522
0.0,0.4,0.4,128.0,-1.0,0.0,"[3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 19, 20, 35, 53, 89, 94]",23.55555555555556,26.769016547373948,-0.6215050257069971,94.0,0.5725486257367763,0.9992863751241088,"[54, 69, 75, 112, 187, 245]",123.66666666666669,69.61720732373252,-0.5866499375487325,245.0,0.0290743458853311,0.9939032639945882,-0.5866499375487325,561.0,"[3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 19, 20, 42, 68, 129, 149, 156, 172, 190, 217, 354, 561]",91.29166666666669,132.98667826975085,0.4414865408392074,0.998000515995872
0.0,0.8,0.4,16.0,-1.0,0.0,"[9, 12, 16, 17, 18, 19, 21, 28, 32, 33, 34, 36, 37, 38, 59, 81, 83, 127]",38.888888888888886,29.71697773045063,-0.6480093126134907,127.0,0.2638305974228163,0.9985149268887084,"[31, 78, 100, 210, 303, 458]",196.66666666666663,147.56429860309106,-0.5755180208063864,458.0,0.0227581326751688,0.9901995602908844,-0.5755180208063864,895.0,"[9, 12, 16, 17, 18, 19, 21, 30, 34, 35, 36, 38, 39, 41, 71, 106, 118, 121, 177, 217, 262, 509, 669, 895]",146.25,223.35999529906871,0.2023007319702902,0.9966084902468322
0.0,0.8,0.4,32.0,-1.0,0.0,"[5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 20, 21, 22, 48, 76, 98, 113]",28.83333333333333,31.90654756907707,-0.6258750760246173,113.0,0.4608576461963264,0.999018413214189,"[60, 95, 107, 115, 265, 273]",152.5,84.17788704087711,-0.5886912733901093,273.0,0.0235642061041933,0.9924403855910704,-0.5886912733901093,630.0,"[5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 20, 21, 22, 59, 116, 156, 158, 185, 220, 236, 248, 618, 630]",117.08333333333331,173.05079135585856,0.3542222172195625,0.9973460048385188
0.0,0.8,0.4,64.0,-1.0,0.0,"[3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 45, 50, 81, 85]",23.444444444444443,24.29957069173176,-0.6450107082225474,85.0,0.5349369035719511,0.9992920164274752,"[68, 88, 91, 105, 162, 252]",127.66666666666669,62.755256530606445,-0.5888991010031787,252.0,0.0271948579138121,0.993700321325892,-0.5888991010031787,533.0,"[3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 53, 62, 121, 131, 177, 207, 212, 235, 353, 533]",93.54166666666669,131.29324023176346,0.4116539199627254,0.9979434180919996
0.0,0.8,0.4,128.0,-1.0,0.0,"[3, 4, 5, 6, 8, 9, 10, 11, 13, 15, 18, 19, 21, 23, 44, 58, 88, 97]",25.11111111111111,27.491188262764588,-0.6289487792561131,97.0,0.5357703928322513,0.9992073968769744,"[55, 62, 69, 75, 150, 201]",102.0,54.36297759811666,-0.5919595092633944,201.0,0.0350725927504726,0.9950025367833586,-0.5919595092633944,434.0,"[3, 4, 5, 6, 8, 9, 10, 11, 13, 15, 18, 19, 21, 23, 52, 81, 140, 149, 152, 165, 172, 179, 290, 434]",82.45833333333333,107.00310710701608,0.4167663950928734,0.9982246781370012
0.0,0.8,0.4,256.0,-1.0,0.0,"[1, 3, 4, 5, 7, 8, 11, 13, 14, 15, 16, 17, 20, 22, 56, 71, 92, 107]",26.77777777777778,31.16899377329185,-0.618590534289257,107.0,0.5982325886013071,0.9991227773264736,"[52, 53, 71, 72, 195, 209]",108.66666666666669,66.5749368923638,-0.5899705061539919,209.0,0.0348541424303344,0.9946642990021984,-0.5899705061539919,468.0,"[1, 3, 4, 5, 7, 8, 11, 13, 14, 15, 16, 17, 20, 22, 80, 106, 135, 138, 161, 165, 167, 201, 417, 468]",91.41666666666669,124.329842444291,0.4624015935732039,0.9979973438901012
0.0,0.8,0.6,16.0,-1.0,0.0,"[3, 4, 7, 8, 10, 13, 14, 17, 22, 23, 26, 31, 32, 34, 91, 97, 99, 135]",37.0,38.583243340427806,-0.6524491573209317,135.0,0.3942576391963263,0.9986178806751512,"[11, 54, 66, 95, 236, 357]",136.5,120.947302574303,-0.5848595011039315,357.0,0.0422498499876016,0.993252156265855,-0.5848595011039315,877.0,"[3, 4, 7, 8, 10, 15, 16, 19, 24, 25, 28, 34, 35, 37, 86, 114, 128, 134, 162, 180, 214, 234, 504, 877]",120.75,192.99767917430165,0.2983583155729638,0.99726035798271
0.0,0.8,0.6,32.0,-1.0,0.0,"[4, 5, 6, 8, 9, 11, 12, 16, 17, 23, 26, 30, 33, 37, 38, 44, 75, 80]",26.33333333333333,21.753671465346308,-0.6614917667851823,80.0,0.4338626628390841,0.9991481631916238,"[90, 97, 114, 129, 236, 257]",153.83333333333334,66.96122426864338,-0.5924822821026291,257.0,0.022264325567287,0.9923727380348384,-0.5924822821026291,592.0,"[6, 7, 8, 10, 11, 13, 14, 18, 19, 25, 28, 32, 35, 41, 43, 51, 111, 125, 199, 207, 235, 292, 562, 592]",111.83333333333331,161.79221928826558,0.2922465540978439,0.997480290649478
0.0,0.8,0.6,64.0,-1.0,0.0,"[3, 4, 5, 8, 9, 10, 11, 15, 18, 20, 24, 25, 26, 27, 33, 40, 63, 77]",23.22222222222222,19.509415264190192,-0.6554429816569254,77.0,0.4763105926994815,0.9993032990342088,"[73, 83, 93, 135, 195, 209]",131.33333333333334,53.70805857183403,-0.5957613640224649,209.0,0.0256719782395385,0.993514290546254,-0.5957613640224649,437.0,"[3, 4, 5, 8, 9, 10, 11, 15, 20, 22, 26, 27, 28, 29, 35, 44, 76, 123, 168, 186, 198, 274, 421, 437]",90.79166666666669,125.18252645858988,0.3606857048292262,0.9980132044189548
0.0,0.8,0.6,128.0,-1.0,0.0,"[3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 17, 21, 29, 30, 33, 34, 81, 83]",22.77777777777778,23.143406921856112,-0.6456699837284646,83.0,0.5464355792864101,0.9993258642476758,"[54, 73, 81, 84, 173, 191]",109.33333333333331,52.51877970994968,-0.5963771844066683,191.0,0.0318145350196778,0.9946304752240824,-0.5963771844066683,385.0,"[3, 4, 5, 6, 7, 8, 10, 11, 13, 15, 17, 21, 32, 33, 36, 37, 133, 136, 139, 168, 178, 184, 348, 385]",80.375,106.04197773366292,0.4221039515521848,0.9982775465665126
